trial_number,outer_fold,pruned,time_sec,lr,weight_decay,dropout_rate,alpha,dec_ch,loss_w_mask,val_cls_prauc,val_mask_dice_global,distance_to_ideal
10,5,False,413.70830589998513,0.0008444744964000775,6.399110781897832e-06,0.3505887876764642,0.2,256,1.0422087984134243,0.9162628888588664,0.5719364370698685,0.43617693392785134
11,5,False,385.17283140000654,0.0001591691282036153,4.320325522694895e-06,0.2925766570796535,0.2,192,2.3950464492972463,0.8050627546192185,0.6495397530653462,0.40102732365531596
12,5,False,384.84648380003637,0.0005955901788959624,2.6883991312825082e-06,0.3589411443292809,0.2,192,0.5968826891908428,0.8848116684257036,0.5425058267921476,0.47177247720697574
13,5,False,385.09850990003906,0.0005171916495547994,2.4443561643125836e-05,0.18397578000804182,0.2,192,0.6485667263566035,0.9388705095944581,0.5907300583841645,0.41380998019316867
14,5,False,304.34186759998556,5.048638030567247e-05,6.837560187829292e-06,0.2036145386502914,0.2,128,2.9418995018291847,0.7778838551193129,0.536361597981523,0.5140974126008662
15,5,False,413.46871549997013,0.0003909298100408996,1.836721557651887e-05,0.12391363496906249,0.2,256,1.9120476561929545,0.8957211867549418,0.6674029367707499,0.34856115297106693
16,5,False,296.20375719998265,0.00032050310124114934,2.844631001241533e-07,0.25446621636912026,0.2,96,2.561069383544855,0.8638573825478233,0.6619078407244514,0.3644737582465062
17,5,False,304.1455952000106,0.00031607528353132887,3.0174851329746852e-06,0.24753696302890527,0.2,128,0.9249282261785753,0.9236168874765079,0.6213585182586003,0.3862690145146244
18,5,False,296.5129316000384,0.00022968427190875944,1.5089746257236843e-05,0.3593814661253234,0.2,96,0.8548003998235851,0.9143054212646564,0.6040670441071903,0.4051005633008249
19,5,False,304.025941000029,0.0002741276244569837,4.211110039153505e-06,0.17282705883697258,0.2,128,2.078745567529372,0.8753921143835706,0.6517288759389974,0.3698917422875393
20,5,False,296.14566799998283,5.3280129374065556e-05,1.1639718259383767e-06,0.17513379806154966,0.2,96,2.0372242362953594,0.7800964130645326,0.5516286255045699,0.49939410991120614
21,5,False,303.9156832000008,0.00035407898991845463,6.840308969107705e-05,0.3070721977662695,0.2,128,2.8624162090381855,0.8365854127872236,0.6583296469219954,0.37873864007567337
22,5,False,304.235931000032,8.252645032489234e-05,9.445627864390193e-06,0.35828891055711676,0.2,128,0.8958880650811827,0.7995684888849629,0.5699355335209176,0.4744768023579182
23,5,False,387.861607800005,0.0005985185821366942,4.011000268661947e-05,0.10260551302000426,0.2,192,2.5473135833563254,0.9176262106759714,0.6643127243444197,0.34564633399569716
24,5,False,390.58964669995476,0.00020671566135579755,2.07670494969405e-05,0.10225865464738824,0.2,192,2.700282564263149,0.8289147005429129,0.6687076080645344,0.37286033396520374
25,5,False,399.1915166999679,0.0005442336849009373,7.499028910059054e-05,0.15157731150605197,0.2,192,0.8091537541937811,0.923908684298663,0.6068050001479823,0.4004899452343201
26,5,False,438.7271130000008,0.0003450802665513508,1.60400189822426e-06,0.26455508021202995,0.2,256,1.407597305864786,0.9191445764320397,0.6779764354778475,0.33201923984598725
27,5,False,320.891920199967,0.0008785995956026224,2.7081651195547633e-06,0.24232291262234462,0.2,128,1.6234272573064186,0.8968478409004851,0.6238513939342382,0.3900360775263069
28,5,False,389.7011278999853,0.0007124964220043764,1.1673260904535269e-05,0.18447008162642506,0.2,192,2.330151913616202,0.8772605662178805,0.60367328129015,0.41489738076839183
29,5,False,305.59778890002053,0.00018514870198722296,4.463961296634077e-07,0.31557743318200404,0.2,128,2.62556409081716,0.8134734740011036,0.6575101294316973,0.3899890464399093
30,5,False,413.7329768000054,0.0008282270336702608,4.2080782182033834e-07,0.33658691520323486,0.2,256,1.6130611131999615,0.8909212096651749,0.6209562447491288,0.3944266102782507
31,5,False,413.63508939999156,7.881420518161909e-05,1.277903588486463e-07,0.2866477707981405,0.2,256,2.8994818251271623,0.7798669024208182,0.6230344632418633,0.436533614459592
32,5,False,384.31446149997646,6.699311756195895e-05,3.595603589557329e-05,0.1243207238805089,0.2,192,1.3152434320717896,0.7882408121917183,0.5825750482234343,0.46806574750444124
33,5,False,304.2123733999906,0.00012291280900147758,1.2202084963623532e-06,0.14277980077957747,0.2,128,0.5006628037309651,0.8969752026579281,0.6108984694746397,0.4025097637630085
34,5,False,413.4146510999999,0.0001946731311195693,8.050007036659462e-07,0.25295245441407443,0.2,256,1.9749549509347326,0.8445760403019553,0.6746937687855988,0.3605284334350577
35,5,False,384.84779839997645,0.0001043531416450604,2.40655227737805e-06,0.32721422414315826,0.2,192,1.952151046075336,0.791708373523383,0.6355407427487924,0.41978083788612425
36,5,False,384.85277609998593,8.416045800237006e-05,1.5881173904074564e-06,0.36526467247489325,0.2,192,2.9914511648790896,0.7840876457414487,0.6036475493532342,0.45134621949803355
37,5,False,303.844501900021,0.0005058703968548036,5.762770996958217e-07,0.3777364813847568,0.2,128,2.003481711988773,0.8679189471948602,0.5950261717231463,0.4259685505988966
38,5,False,304.24883870000485,0.0007924080195642185,2.5804896410612933e-05,0.22777149297907853,0.2,128,1.6917067361152203,0.8994815748360679,0.6284176393976846,0.3849381827101933
39,5,False,384.52418559999205,0.0001015370431813199,4.077666562716526e-06,0.383294821680378,0.2,192,2.8776811699723126,0.7890178325075399,0.6279468039877276,0.4277114163343818
40,5,False,304.2055280000204,0.00011813333666013895,4.6620097404605434e-06,0.3943046535973025,0.2,128,2.020380732293238,0.7995841757637095,0.6030644070319868,0.44466208245046024
41,5,False,303.92015489999903,5.0057450415705295e-05,8.879738593735887e-06,0.29047345583816764,0.2,128,1.4257858706803022,0.7781388447298304,0.5449148202061699,0.5062853869961061
42,5,False,413.65274099999806,0.0001541261828349101,4.7338378664309647e-07,0.15708642563960318,0.2,256,2.7963699722851425,0.8108815681897766,0.6597589381717285,0.3892682383709051
43,5,False,384.84432029997697,0.0003595970954935885,9.884658855091189e-07,0.15104947493108956,0.2,192,1.9495828781117506,0.8982607398080248,0.6647277994773914,0.3503688420902788
44,5,False,413.61695350002265,0.0006465661059930301,2.5842705637074674e-06,0.38798612806518096,0.2,256,1.1247569549036198,0.9018793647341532,0.6041958735880729,0.4077849501265123
45,5,False,384.92368309997255,6.486524658803987e-05,2.5861002850210663e-07,0.24743407933175354,0.2,192,1.518627198219864,0.781929529706192,0.5760942068149361,0.4767083505771855
46,5,False,303.9439141000039,0.0007404511334758716,7.949844813085056e-05,0.16529231144307888,0.2,128,2.984360583435856,0.8556962614319998,0.6491252758066113,0.37938982727860315
47,5,False,304.2319453000091,5.719199171514566e-05,1.2104183668299583e-05,0.1924868093062523,0.2,128,1.4499710905018541,0.7792803328224197,0.5585872374750857,0.4935204133557783
48,5,False,304.0364979999722,0.00039440426959170606,4.373121352104866e-07,0.2781097398947263,0.2,128,2.2674448708255435,0.8654917229777104,0.6473956127088157,0.3773888320081776
49,5,False,304.28468549996614,0.0008484757210995116,2.8297074804808503e-05,0.22270813583047122,0.2,128,0.6638502435856137,0.9096273710811943,0.5320351983539351,0.4766112332261348
0,6,False,413.2754190999549,5.2592650758692377e-05,4.728460893113159e-05,0.1854583502421755,0.2,256,1.6187815805346855,0.7794306765021466,0.561464860374995,0.4908807341444797
1,6,False,384.4776545999921,0.00024386413430199628,1.1790059165223526e-06,0.13369360761781296,0.2,192,1.981861022438431,0.8637729708095392,0.6556995442765551,0.3702709916985538
2,6,False,296.3498746000114,0.00013232370476813721,2.308253285977e-06,0.15613833184915743,0.2,96,1.0335998777008533,0.86104362446158,0.5895371404515698,0.4333458588373134
3,6,False,295.82859210000606,0.00024175825264320617,9.229943554583867e-06,0.27663637474363933,0.2,96,2.1983120803471046,0.8549798350107428,0.6327216052818722,0.3948724698940612
4,6,False,384.71917029999895,7.628888121924918e-05,2.3246236662016865e-05,0.11122811668730334,0.2,192,2.429923074495372,0.7903640364173863,0.5343140367609498,0.5106962439504454
5,6,False,295.9948588999687,0.00011476277309069285,9.016502802421619e-06,0.38517665158092695,0.2,96,2.232095830312237,0.802570867714864,0.5933470060145252,0.45204526299056863
6,6,False,413.31740790000185,0.0003568192063752759,5.339455965880849e-05,0.19182278999127977,0.2,256,1.9481133503758485,0.8953372546507807,0.6096567890580935,0.40413130612769066
7,6,False,304.1279586000019,0.000654049552436819,3.5735468898625657e-06,0.3184302764177328,0.2,128,2.7675510514760076,0.863427785951442,0.6398822908952239,0.38514508183410223
8,6,False,413.2094614999951,5.960171154714987e-05,1.8833404427645792e-07,0.2400312960219613,0.2,256,2.016905933400257,0.7866112476310662,0.5546008092662624,0.493877716387203
9,6,False,296.13523740001256,0.0007275929813482949,1.736634276569658e-07,0.28495172055453283,0.2,96,2.5774509515144737,0.8786284654356262,0.6295507911762825,0.3898251732772387
10,6,False,413.5360431000008,0.00042988677350678356,1.1233404548048241e-06,0.2454040020139484,0.2,256,1.6166961392845232,0.9089571210135021,0.6330618718363142,0.3780640100755685
11,6,False,384.51284719997784,6.0625443452322135e-05,1.2113954114406851e-06,0.11195370793037336,0.2,192,1.103814927766291,0.7920801293283557,0.53753602456727,0.5070538444713323
12,6,False,304.05122590000974,0.00010551747091572655,9.21699504530949e-05,0.3143838601511917,0.2,128,2.372578274024727,0.8036480207785722,0.6235205774539887,0.42460670666482664
13,6,False,303.808347000042,0.00018429169850374798,2.2099760616539648e-07,0.10863019765667195,0.2,128,1.100846925826213,0.8948714843417598,0.5924026963367439,0.4209365353091383
14,6,False,304.0797670999891,0.0001656429886341332,5.632212290354349e-05,0.1837944644947354,0.2,128,2.8376550934046763,0.8191945516742042,0.6351743812665325,0.4071711461149346
15,6,False,413.30475030001253,0.0002520042622703674,9.62605599509768e-05,0.3172326693536919,0.2,256,1.8985086397039712,0.8685309302594477,0.6471140310735716,0.3765801685744888
16,6,False,304.3106495999964,0.00014133254626701362,1.847402455066991e-06,0.1323273692210911,0.2,128,1.3214664800789087,0.8552642791147612,0.6154059940508378,0.41092697442756654
17,6,False,385.00784079998266,0.0005143543894799014,1.1179620780961471e-06,0.24034483542975,0.2,192,1.210177847322778,0.9396149211543744,0.6200948664620909,0.38467423651142657
18,6,False,384.52750450000167,0.0002988191598748784,6.235634118542075e-05,0.20088030968194887,0.2,192,2.2662381983975717,0.8697867079164625,0.634438964963812,0.38805975283706207
19,6,False,384.8377493000007,0.00015173404767153035,1.1508093712653484e-05,0.2820970652342647,0.2,192,2.770435214886963,0.8222210852778545,0.6169891470930259,0.42225899157307667
20,6,False,413.6790622000117,0.0007901569266963953,5.160451953086256e-07,0.16822872612479298,0.2,256,1.6802136416626527,0.9056835278586848,0.5955138590010907,0.41533677320624174
