pos_weight,seed,train_time_sec,thr_cls_from_val_sel,recall_attack,recall_bonafide,test_pr_auc,test_roc_auc,test_bacc,test_f1_1,test_f1_macro,test_prec1,test_rec1,test_cm_TN_FP_FN_TP,test_dice_global,test_dice_pos_mean,test_miou,test_pix_specificity,test_pix_f1,test_pix_prec,test_pix_rec,hp_lr,hp_weight_decay,hp_dropout_rate,hp_dec_ch,hp_loss_w_mask
0.3971915747241725,67,481.0252892000135,0.7422580000000001,0.9635854341736695,0.9929078014184397,0.9988500176366125,0.9969008880147804,0.9782466177960546,0.98005698005698,0.9662189662189662,0.9971014492753624,0.9635854341736695,"[140, 1, 13, 344]",0.8879364990081078,0.8838532538641066,0.8926879444234487,0.9948646783203983,0.8879364985083741,0.9105073385431758,0.8664576211312379,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,68,549.4485317000072,0.9320680000000001,0.8991596638655462,0.9574468085106383,0.9915510897556311,0.9775513042096271,0.9283032361880923,0.9385964912280702,0.9019905533063428,0.981651376146789,0.8991596638655462,"[135, 6, 36, 321]",0.8231544046519456,0.8552751888414057,0.8394164456589353,0.9908671540290138,0.8231544041521245,0.8417133174676479,0.8053962459062302,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,69,403.6753277000389,0.9740260000000001,0.9243697478991597,1.0,0.9988174491078573,0.9968015575024336,0.9621848739495799,0.9606986899563319,0.9366600245898165,1.0,0.9243697478991597,"[141, 0, 27, 330]",0.8988088932271012,0.8942187132955599,0.9022777051889945,0.9963436367066489,0.8988088927277946,0.9345422943925511,0.8657074779284782,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,70,609.0615443999995,0.9920080000000001,0.9411764705882353,1.0,0.9981952289653714,0.9951526709974771,0.9705882352941176,0.9696969696969697,0.9501950195019502,1.0,0.9411764705882353,"[141, 0, 21, 336]",0.8905392401101934,0.889134644794197,0.8949330018868759,0.9948678607923948,0.8905392396104052,0.9109821790660508,0.8709936653010207,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
0.3971915747241725,71,507.33497470000293,0.9860140000000001,0.9523809523809523,1.0,0.9982167449548269,0.9949738760752529,0.9761904761904762,0.975609756097561,0.9593767844032955,1.0,0.9523809523809523,"[141, 0, 17, 340]",0.8892351832129691,0.888168906631256,0.8938599563449583,0.9953768865800078,0.8892351827134297,0.9183165644539737,0.8619391694380676,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,42,516.9768903999939,0.9780220000000001,0.9551820728291317,0.9716312056737588,0.9982263817462366,0.9951725370999465,0.9634066392514453,0.9715099715099715,0.951741380312809,0.9884057971014493,0.9551820728291317,"[137, 4, 16, 341]",0.9009741871608498,0.9041143331874987,0.9040096355724228,0.9945448186682619,0.9009741866608448,0.9081011916250271,0.8939581805719942,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,43,416.7245308999554,0.9960040000000001,0.9439775910364145,0.9574468085106383,0.9968949925324919,0.9918548979875638,0.9507121997735264,0.9628571428571429,0.9375096525096525,0.9825072886297376,0.9439775910364145,"[135, 6, 20, 337]",0.8531195525664458,0.8833491889034667,0.8632208432058359,0.9916642147487973,0.853119552066422,0.8596460393227715,0.8466914181084282,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,44,561.2727551999851,0.9860140000000001,0.9551820728291317,0.9787234042553191,0.998505699257258,0.9962055744283529,0.9669527385422254,0.9728958630527818,0.9542445416958825,0.9912790697674418,0.9551820728291317,"[138, 3, 16, 341]",0.9018163588261621,0.904430100897781,0.9048516301044824,0.9956049637397627,0.9018163583264039,0.9235935296165801,0.8810424879421159,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,45,445.01396459998796,0.9920080000000001,0.9635854341736695,0.9645390070921985,0.9966827917117457,0.9912986471184219,0.964062220632934,0.9745042492917847,0.9562176418872717,0.9856733524355301,0.9635854341736695,"[136, 5, 13, 344]",0.8849647152002825,0.8900048258591767,0.8900307968687863,0.9938704740686666,0.8849647147003148,0.895848865060355,0.8743418654499235,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,46,500.2260670000105,0.9920080000000001,0.9355742296918768,1.0,0.9968128122458608,0.9909211911715041,0.9677871148459384,0.9667149059334298,0.945652534933928,1.0,0.9355742296918768,"[141, 0, 23, 334]",0.8519644278344204,0.8684143846442386,0.862570583280951,0.9937963012546662,0.8519644273352038,0.8883351473143527,0.8184547894462024,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,47,344.57487449998735,0.8781220000000001,0.9467787114845938,0.9361702127659575,0.9951352723556633,0.9872459622146731,0.9414744621252756,0.9602272727272727,0.9321684308841842,0.9740634005763689,0.9467787114845938,"[132, 9, 19, 338]",0.8654632979104178,0.8872507426585136,0.8733781832414835,0.9919552624211245,0.8654632974103702,0.866322814464355,0.8646054851934675,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,48,521.6685540999752,0.9700300000000001,0.9551820728291317,0.9858156028368794,0.9980404716160348,0.9944374913085803,0.9704988378330055,0.9742857142857143,0.9567374517374517,0.9941690962099126,0.9551820728291317,"[139, 2, 16, 341]",0.8757421935311948,0.8833598262455618,0.8823202710455293,0.9949507747961457,0.875742193031848,0.9097595139164317,0.8441771013509609,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,49,572.1446750999894,0.9180820000000001,0.938375350140056,0.900709219858156,0.9932369792073631,0.9820609094701711,0.919542284999106,0.9490084985835694,0.9124352837745433,0.9598853868194842,0.938375350140056,"[127, 14, 22, 335]",0.822600160903398,0.8380962019207097,0.8388642627930003,0.9900646618903561,0.8226001604033932,0.8316208387388133,0.8137730795700675,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,50,485.35196960001485,0.9920080000000001,0.9467787114845938,0.9716312056737588,0.9954562956002982,0.9869877028825714,0.9592049585791763,0.9670958512160229,0.9448273868874728,0.9883040935672515,0.9467787114845938,"[137, 4, 19, 338]",0.8646573006379134,0.8641506870921586,0.8729887144223742,0.9941948740475179,0.8646573001384986,0.8966131193354553,0.8349009402826895,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,51,523.8397836000076,0.9800200000000001,0.9299719887955182,0.9929078014184397,0.997078740591293,0.9914575759381767,0.9614398951069789,0.9623188405797102,0.9386757601591361,0.996996996996997,0.9299719887955182,"[140, 1, 25, 332]",0.8708389325333634,0.8772420722897313,0.8781045839394936,0.9940526387657508,0.8708389320337023,0.8957316320169253,0.8472923771095133,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,52,536.4419809000101,0.8021980000000001,0.957983193277311,0.9787234042553191,0.9982223302168033,0.9952321354073543,0.968353298766315,0.9743589743589743,0.956567242281528,0.991304347826087,0.957983193277311,"[138, 3, 15, 342]",0.8821307298062768,0.8801253115763518,0.8876760922401623,0.9944770956641746,0.8821307293065235,0.9038907144175736,0.8613938026630782,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,53,524.2358101999853,0.9980020000000001,0.9495798319327731,1.0,0.9987165019079743,0.9964638337604546,0.9747899159663865,0.9741379310344828,0.9570689655172413,1.0,0.9495798319327731,"[141, 0, 18, 339]",0.8882245001265914,0.8851617551317402,0.8930737605727586,0.9961809911711438,0.8882244996275874,0.930620416180372,0.8495231031439862,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
2.5176767676767677,54,464.73324790003244,0.9960040000000001,0.8795518207282913,0.9787234042553191,0.9938152070375454,0.9837296620775969,0.9291376124918052,0.9317507418397626,0.8944467994913099,0.9905362776025236,0.8795518207282913,"[138, 3, 43, 314]",0.8678182892496384,0.8862630673149386,0.875408949338446,0.9925715162985423,0.867818288749623,0.8748198064206113,0.8609279538823775,0.0005210428342433,4.270619197053439e-05,0.1026597729192287,192,2.4587533769729157
